"Date","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","y102","y103","y104","y105","y106","y107","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120"
19891031,0.079517049,0.079912103,0.079431875,0.077114534,0.077655212,0.078047547,0.077574271,0.077687349,0.077602351,0.077678183,0.077321567,0.077494398,0.078180652,0.078036194,0.078099452,0.078242118,0.078481866,0.078365162,0.078381243,0.078437098,0.077979547,0.07824621,0.077440138,0.077303804,0.077265346,0.077315608,0.07695235,0.076607865,0.07760363,0.077886022,0.07785956,0.077832108,0.077759816,0.077653716,0.077740294,0.077819305,0.077797409,0.07781765,0.077559316,0.077510503,0.077783144,0.077820279,0.077780798,0.077636972,0.07783289,0.07782422,0.07777464,0.077825023,0.077897041,0.077907296,0.077815964,0.077736451,0.077756285,0.077796152,0.077728186,0.077544116,0.077940224,0.079283598,0.079147163,0.07782395,0.07780653,0.077747492,0.078019747,0.078159871,0.077887745,0.07812556,0.078422401,0.078352026,0.078477778,0.078565987,0.078447944,0.078547988,0.078626225,0.07850318,0.078447286,0.078444286,0.078434004,0.078360585,0.078221071,0.078073571,0.078039599,0.07811853,0.078195558,0.078270753,0.078320144,0.07834538,0.078370035,0.07839413,0.078417683,0.078440713,0.078465779,0.078492734,0.078519109,0.078524043,0.078508863,0.078493999,0.078463294,0.078417735,0.078373097,0.078381638,0.078440148,0.07849751,0.078536728,0.078558856,0.078580562,0.078560744,0.07850185,0.078444047,0.07843258,0.078464773,0.078496386,0.078476677,0.078408595,0.078341706,0.078135141,0.077796908,0.077464456,0.077364683,0.077484631,0.07760258
19891130,0.072533544,0.076057304,0.077673425,0.076749058,0.07690675,0.075599521,0.075711168,0.075831421,0.075788357,0.075375145,0.075576604,0.076695135,0.076748448,0.076721413,0.076806867,0.076894178,0.076721055,0.076584676,0.076747271,0.076728793,0.076977658,0.076455232,0.076378792,0.076206224,0.076171635,0.075665231,0.075443404,0.07632396,0.076613321,0.0765012,0.076508871,0.076525416,0.07647504,0.07659151,0.076577805,0.076577477,0.076526123,0.076563333,0.076536565,0.076752812,0.076740591,0.076778435,0.076607188,0.076750969,0.076847115,0.076796532,0.076846536,0.07688798,0.076828266,0.076764603,0.076726192,0.076718593,0.076743597,0.076682052,0.076505299,0.077543508,0.077610146,0.078768108,0.07700718,0.077126324,0.076966457,0.077157378,0.077315232,0.077094987,0.077239531,0.077395443,0.07722091,0.077411983,0.077581436,0.077368117,0.077392921,0.077491557,0.077441208,0.077461329,0.07750167,0.077492622,0.07740715,0.077306698,0.077264815,0.077255504,0.077279091,0.077302102,0.077324559,0.077359997,0.077408392,0.077455662,0.077501845,0.077546979,0.077591099,0.077633746,0.077674955,0.077715267,0.077739003,0.077746186,0.077753218,0.077735199,0.077692103,0.077649886,0.077675677,0.077769596,0.077861656,0.077935977,0.077992562,0.078048059,0.078048074,0.077992422,0.077937811,0.077910168,0.077909587,0.077909017,0.077884261,0.077835188,0.077786983,0.077682135,0.077520268,0.077361191,0.077337965,0.077451429,0.077562985,0.077672682
19891229,0.062739454,0.075796093,0.077234442,0.07866363,0.077611522,0.077112712,0.076865068,0.076923487,0.076801173,0.077423111,0.076877259,0.07746403,0.078348121,0.078330551,0.078140986,0.078545721,0.078312335,0.07845054,0.0781231,0.078179825,0.077979902,0.077724817,0.077635546,0.077378091,0.077730296,0.076973774,0.077398689,0.078119411,0.077917585,0.077775139,0.078061555,0.077944173,0.077921002,0.077834986,0.077807636,0.077965253,0.077987857,0.077913109,0.0779009,0.078121557,0.078126902,0.077983969,0.078124757,0.078060786,0.077659573,0.078043307,0.078148042,0.077972438,0.077899374,0.077807911,0.077549736,0.077558758,0.07758757,0.077318005,0.077934591,0.078122023,0.079373966,0.077666607,0.077675874,0.077707046,0.077989251,0.0781815,0.077883658,0.077921133,0.078147554,0.078174869,0.078341849,0.078572474,0.07866849,0.078893,0.079077485,0.079053581,0.079066602,0.079078857,0.079034905,0.078907859,0.078823033,0.078890845,0.078816403,0.078564298,0.078318417,0.078427859,0.078737482,0.078785862,0.078833103,0.078879247,0.078924329,0.078968387,0.078978603,0.078951064,0.078924131,0.078942773,0.07901766,0.079090953,0.079100748,0.079039516,0.078979547,0.078950155,0.078958339,0.07896636,0.079009059,0.079090769,0.079170892,0.07918246,0.079109329,0.079037577,0.079005908,0.079019163,0.079032176,0.078985709,0.078865358,0.078747157,0.078621255,0.07848635,0.078353791,0.07816374,0.077901507,0.07764372,0.077611854,0.077834359
19900131,0.076144869,0.078436165,0.079411641,0.07895374,0.079331611,0.079499109,0.079562917,0.079472546,0.079982791,0.08002705,0.079480231,0.080741924,0.080950465,0.081328143,0.081075387,0.081412414,0.081716763,0.081737331,0.082082322,0.081734999,0.08158697,0.081910356,0.081212967,0.081192822,0.080926139,0.081432864,0.081960185,0.08183368,0.081740732,0.08205568,0.081997309,0.082069236,0.0820767,0.08208718,0.082092878,0.081759754,0.081858669,0.082288596,0.082318589,0.082367184,0.08217364,0.082371194,0.08237359,0.082060829,0.082403548,0.082447235,0.082286007,0.082227568,0.082256685,0.082285627,0.082433491,0.082379595,0.082102795,0.082406942,0.082918349,0.083142709,0.08291186,0.084002212,0.083992254,0.082754154,0.082776869,0.082391121,0.082592332,0.082833834,0.082760659,0.082966453,0.083075407,0.082862048,0.082922324,0.083056805,0.083086824,0.08301718,0.082955599,0.082984817,0.082959283,0.082896265,0.082837262,0.082760599,0.082668955,0.082579602,0.08283052,0.083044571,0.083015381,0.082986887,0.082959063,0.082931887,0.082905335,0.082930303,0.082994913,0.083058087,0.083129636,0.083208982,0.083286622,0.083264384,0.083164999,0.083067685,0.083091844,0.083230032,0.083365429,0.083433008,0.083447771,0.083462244,0.083501852,0.083565076,0.083627097,0.08358861,0.083472259,0.083358061,0.083305549,0.083311179,0.083316707,0.083208695,0.083012807,0.082820355,0.08265721,0.082521802,0.082388709,0.082435866,0.082623174,0.08280736
19900228,0.076755534,0.079376611,0.079109819,0.079688979,0.079504929,0.079293961,0.079180094,0.079554217,0.079814608,0.079498741,0.079444964,0.080520457,0.081083266,0.081222187,0.081309533,0.081626779,0.081791161,0.082458001,0.0822631,0.082270889,0.082672299,0.082285368,0.082482642,0.082015574,0.082375171,0.082889193,0.082618304,0.082434796,0.082981417,0.082799424,0.082805427,0.082992205,0.082946273,0.082741023,0.082868294,0.082904978,0.083465348,0.083223668,0.083379552,0.083306748,0.083358543,0.083582866,0.083492594,0.083631749,0.083728478,0.083597825,0.083580231,0.083648927,0.083668409,0.08376822,0.083757526,0.083545348,0.083636417,0.083876868,0.08387365,0.084714456,0.08489424,0.08608962,0.083897444,0.084101022,0.083807651,0.083868734,0.08403321,0.083925007,0.084046376,0.084172979,0.083973974,0.084007003,0.08417266,0.084226499,0.084220595,0.084208063,0.084273081,0.084275447,0.084206429,0.084130372,0.084042474,0.083941075,0.083842242,0.083998037,0.084222412,0.084225438,0.084228392,0.084231276,0.084234092,0.084236842,0.084277395,0.084357584,0.08443597,0.084475498,0.084465895,0.0844565,0.084419087,0.084352224,0.084286767,0.08426116,0.08428616,0.08431065,0.084346297,0.084393728,0.08444022,0.084453034,0.084422935,0.084393415,0.084353574,0.084302804,0.084252983,0.084249463,0.084305122,0.084359769,0.084302992,0.084128654,0.083957401,0.08383043,0.083759464,0.083689723,0.083725894,0.083873938,0.084019493,0.084162623
19900330,0.080388079,0.07998221,0.080212328,0.080052968,0.080414386,0.080685878,0.081151166,0.081292506,0.081198032,0.08136771,0.081691208,0.083008217,0.083550878,0.083517372,0.083978972,0.083987846,0.084760428,0.084425359,0.084534158,0.084811118,0.084595203,0.084705498,0.084829905,0.084801785,0.085141658,0.084889765,0.084725035,0.085109971,0.08498776,0.085045753,0.085078458,0.085140027,0.085025732,0.085033765,0.085073768,0.085478436,0.085523956,0.085520115,0.085306589,0.08529605,0.085388703,0.08538074,0.085435656,0.085479937,0.085313772,0.085307482,0.085354266,0.085440577,0.085609107,0.085677689,0.085541543,0.085497173,0.085571556,0.085659526,0.086202756,0.086372106,0.087647112,0.085595427,0.0857115,0.085420648,0.08551752,0.085680174,0.085461383,0.085485955,0.085581418,0.085390609,0.085394776,0.085513126,0.085525722,0.085533242,0.085537769,0.085546057,0.085537621,0.085506207,0.085470196,0.085426422,0.085373192,0.085321327,0.085358431,0.085326511,0.085116062,0.085032685,0.085107152,0.085179847,0.085250831,0.085290881,0.085298144,0.085305243,0.085317914,0.08533788,0.085357407,0.085338617,0.085278967,0.085220587,0.085227368,0.085318559,0.08540787,0.085452695,0.085450123,0.085447602,0.08543828,0.085420072,0.085402218,0.085421516,0.085480579,0.085538528,0.085542081,0.085474979,0.085409108,0.085280898,0.085085686,0.084893959,0.084776872,0.08475622,0.084735927,0.084657379,0.084516208,0.08437743,0.084380379,0.084568018
19900430,0.075105224,0.077191037,0.079873328,0.081057789,0.081813749,0.082526544,0.082801786,0.082393795,0.08297417,0.083643561,0.08384724,0.085389141,0.086182764,0.086830794,0.086854549,0.087646827,0.087205764,0.087379244,0.088064557,0.087560608,0.087792097,0.087969452,0.088102238,0.087927537,0.087782954,0.087673535,0.088026021,0.087866689,0.087808537,0.088038895,0.088140545,0.087982035,0.088048584,0.088106345,0.088299546,0.088451141,0.088500011,0.088356278,0.088498404,0.088694609,0.088888502,0.088481697,0.088573797,0.088923685,0.088646414,0.088664794,0.088834119,0.089089973,0.089148458,0.088937347,0.088840182,0.088890203,0.088976024,0.089241441,0.089882394,0.090690605,0.090219394,0.089155178,0.088854672,0.088996286,0.089167039,0.088946309,0.089081676,0.089271318,0.089074467,0.089092183,0.089167644,0.089094032,0.089095776,0.08916715,0.089226172,0.089177651,0.089088048,0.089063387,0.08903734,0.089009796,0.088982966,0.089038379,0.089023618,0.088863938,0.088800908,0.088843516,0.088885097,0.088925689,0.088936845,0.088920481,0.088904492,0.088899542,0.088907709,0.088915695,0.088931491,0.088954594,0.088977201,0.088987913,0.088984484,0.088981127,0.088984845,0.088995205,0.089005356,0.089015733,0.089026428,0.089036914,0.089042103,0.089042306,0.089042505,0.089042423,0.089042002,0.089041589,0.088967321,0.088823516,0.088682302,0.088597567,0.088580228,0.088563194,0.088480688,0.088336457,0.088194693,0.088184018,0.088330753,0.088475042
19900531,0.073275089,0.07776224,0.079210382,0.079505381,0.079275493,0.079729389,0.07879132,0.078960016,0.079964455,0.080192428,0.080426967,0.081212888,0.081667604,0.081943843,0.082563716,0.08207867,0.082386483,0.083083704,0.082728586,0.082959416,0.083014642,0.083025156,0.083465788,0.083205557,0.082961985,0.083418156,0.083366091,0.08321404,0.083344136,0.0834232,0.083522974,0.083445532,0.08352601,0.08380287,0.083742295,0.083743764,0.083791405,0.083809232,0.083948931,0.084220894,0.083958107,0.084058222,0.084478184,0.083909362,0.083835605,0.084166832,0.084525997,0.084599165,0.084384267,0.084342955,0.084482668,0.084643819,0.084810895,0.084847063,0.084756713,0.085949959,0.086195424,0.08722927,0.084825339,0.084964458,0.084875922,0.084977154,0.085021683,0.084820814,0.084909493,0.085055138,0.085005783,0.085005201,0.085048738,0.085090661,0.08500329,0.084929743,0.084980153,0.08499339,0.084972596,0.08495235,0.084901178,0.084883296,0.084922887,0.084916585,0.084866091,0.084816828,0.084768753,0.084780822,0.084847298,0.084912228,0.084971132,0.085023843,0.085075368,0.085109564,0.085127995,0.085146024,0.085135709,0.085095649,0.085056432,0.08508493,0.085174942,0.085263117,0.085296881,0.085273523,0.085250628,0.085222315,0.085189102,0.085156528,0.085137704,0.085133325,0.085129027,0.085054209,0.08491515,0.084778618,0.084698096,0.084676504,0.084655295,0.084633431,0.084610991,0.084588939,0.084646135,0.084787081,0.084925659,0.085061927
19900629,0.076538154,0.077629807,0.078874697,0.079013148,0.079298178,0.078470363,0.07802546,0.078740509,0.078721249,0.078816161,0.078866339,0.079489376,0.079865438,0.080608203,0.08028405,0.080372057,0.080910328,0.080603173,0.080527531,0.080914206,0.080631889,0.080927398,0.080655862,0.080544786,0.08077393,0.08064687,0.080842481,0.081147106,0.081168106,0.081217276,0.081177632,0.081347494,0.081664125,0.081548372,0.081555351,0.081459292,0.081722145,0.081819247,0.081864625,0.08194807,0.081998574,0.082127586,0.082031085,0.081971442,0.082006133,0.082338305,0.082551248,0.08226245,0.082173469,0.082315523,0.08247864,0.082618447,0.082641195,0.082558609,0.083425416,0.083944742,0.084936681,0.082825841,0.083035721,0.082782607,0.082848188,0.082976282,0.082753368,0.082785733,0.082962087,0.082971518,0.082889984,0.082872725,0.083058944,0.083120184,0.083115485,0.083195528,0.083258819,0.083304333,0.083348634,0.083314693,0.083265399,0.083300697,0.083256899,0.083127808,0.083001904,0.083052537,0.08322992,0.08329611,0.083360743,0.083400221,0.083409033,0.083417646,0.083408788,0.083380392,0.08335262,0.08335731,0.08340201,0.08344576,0.083489538,0.083533491,0.083576538,0.083592466,0.083575013,0.083557909,0.083546277,0.083540746,0.083535322,0.083533433,0.083535906,0.083538332,0.083481842,0.083359019,0.083238451,0.083152696,0.08310963,0.083067333,0.083004722,0.082919093,0.082834952,0.08272515,0.082583015,0.082443288,0.082480012,0.082715566
19900731,0.075590344,0.076575151,0.076521595,0.076511402,0.075880477,0.075748994,0.075602341,0.075764383,0.075958281,0.075670518,0.075931668,0.076691131,0.077546227,0.077267468,0.077290506,0.077678294,0.077233078,0.077525304,0.077883005,0.077584356,0.077794364,0.078020281,0.077212757,0.07796826,0.077832965,0.077920984,0.078202412,0.078287185,0.078322263,0.078289829,0.07838779,0.078546327,0.078578607,0.078599327,0.078407916,0.078692285,0.078835302,0.078930172,0.078997156,0.079060822,0.079273759,0.079225149,0.079240837,0.079349653,0.07963697,0.07976313,0.079568527,0.079574994,0.079757158,0.079930761,0.080109947,0.080199923,0.080196919,0.080391846,0.081087426,0.081928826,0.081538713,0.080711755,0.080539029,0.08070328,0.080800557,0.080544822,0.080633933,0.080849117,0.080869489,0.080838195,0.080875226,0.081020485,0.081068155,0.081093492,0.081184584,0.081227281,0.081226376,0.081225496,0.081297052,0.08140913,0.081491608,0.081550401,0.081587729,0.081624123,0.081603749,0.08161589,0.081712899,0.081807598,0.081886875,0.08195168,0.082014994,0.082033013,0.082008627,0.081984783,0.082060671,0.082229949,0.082395586,0.082499583,0.082545697,0.082590851,0.082613715,0.082615637,0.08261752,0.082640454,0.082683155,0.082725019,0.082744268,0.082742235,0.08274024,0.082670681,0.08253756,0.082406905,0.082366213,0.082410296,0.082453586,0.082466816,0.082451699,0.082436848,0.08240098,0.082345304,0.082290579,0.082398776,0.082660729,0.082918316
19900831,0.075004156,0.075323336,0.075499703,0.075722023,0.075956699,0.075851201,0.075676169,0.076070406,0.076035205,0.076543212,0.076389667,0.076339589,0.078687721,0.078590139,0.079304185,0.078879163,0.079195541,0.079709286,0.079501817,0.079763508,0.079826859,0.079395626,0.07971456,0.079583626,0.079773023,0.080021497,0.08016912,0.080219178,0.080417877,0.080701661,0.081053455,0.081239835,0.081272339,0.081089547,0.081239225,0.081241292,0.081327151,0.081649405,0.08186521,0.082203817,0.082562141,0.082598822,0.082725621,0.083134613,0.083333528,0.083086197,0.083100341,0.083284221,0.083421647,0.083638755,0.083795516,0.083828776,0.084216563,0.084413384,0.084162023,0.085605678,0.084788037,0.084528757,0.084662678,0.084820159,0.084696428,0.084841769,0.085039441,0.085064706,0.085051761,0.085119229,0.085288109,0.085289459,0.085318136,0.085505853,0.085632538,0.085708119,0.08578163,0.085826524,0.085929183,0.086105811,0.086212755,0.086261326,0.086308667,0.086336432,0.086357438,0.086388348,0.086418513,0.086454185,0.086494789,0.086534448,0.086592353,0.086666707,0.08673939,0.086807795,0.086872226,0.086935257,0.087015867,0.087112333,0.087206769,0.087276231,0.087322905,0.087368626,0.08742568,0.087492975,0.087558936,0.087617078,0.087668028,0.087717998,0.087695304,0.087606408,0.087519174,0.087487729,0.08750721,0.087526337,0.087565815,0.087623828,0.087680814,0.087734285,0.087784486,0.087833822,0.087941618,0.088102742,0.088261157,0.088416932
19900928,0.072183366,0.072881821,0.072829103,0.073819432,0.074166187,0.073922771,0.074797308,0.075026684,0.075622518,0.075876079,0.075736505,0.075655416,0.077442705,0.077806231,0.078055518,0.078151101,0.078503404,0.078389114,0.078506559,0.078736028,0.078560974,0.078658265,0.07866721,0.078686593,0.078964469,0.079176668,0.079214861,0.07907525,0.079373827,0.07968934,0.079886351,0.080009705,0.079869799,0.08012224,0.080335934,0.0805009,0.080614051,0.080819456,0.08101811,0.081414691,0.081597898,0.081765921,0.082028744,0.082258747,0.081992569,0.08228316,0.082610631,0.082614381,0.082765367,0.082961988,0.082993304,0.08324774,0.083470639,0.083319129,0.084191591,0.084696188,0.086031693,0.083881256,0.084044993,0.083999634,0.084179404,0.0844293,0.084426782,0.084411418,0.08448119,0.084674621,0.084721565,0.084721407,0.084878172,0.085004889,0.085096976,0.085186506,0.08523428,0.085314324,0.085494364,0.085628924,0.085710438,0.085789862,0.08587161,0.085938315,0.08598007,0.086054277,0.086145941,0.08620313,0.086258973,0.086300768,0.086325562,0.086349793,0.086404321,0.086496454,0.086586562,0.086693761,0.08682264,0.086948776,0.087006407,0.086979904,0.086953948,0.086963383,0.087016549,0.087068653,0.087128548,0.087198389,0.087266874,0.087278188,0.087218875,0.087160681,0.08713545,0.087150878,0.087166022,0.087189918,0.087224769,0.087258997,0.087339739,0.087478511,0.087614869,0.087623792,0.087474726,0.087328186,0.087319482,0.087481781
19901031,0.067192688,0.072777426,0.072419339,0.072412093,0.072823427,0.073163217,0.072303569,0.073023738,0.073106602,0.07313193,0.072716689,0.074539864,0.075428996,0.074997032,0.075192912,0.075978133,0.075493237,0.075692791,0.076287316,0.07605241,0.076184231,0.076248204,0.076083961,0.076378853,0.076474214,0.076529152,0.076668448,0.076966098,0.07710268,0.077423065,0.07760551,0.077576209,0.077778836,0.0780152,0.078097934,0.078140453,0.078295062,0.078504346,0.078812958,0.078984308,0.079137656,0.079508442,0.079724721,0.07943905,0.079557562,0.079923658,0.080054192,0.080285548,0.080449911,0.080464761,0.080727268,0.080920014,0.080831789,0.081139989,0.081685915,0.082161949,0.082086136,0.081742424,0.081622476,0.081840304,0.082095286,0.082104595,0.082004061,0.082047934,0.082321623,0.082390751,0.082410599,0.082549731,0.082673017,0.082781857,0.082887632,0.083018912,0.083155572,0.083273153,0.083395583,0.083522182,0.083645492,0.083710924,0.083785824,0.083915679,0.083929209,0.083942408,0.084060508,0.084175795,0.084239601,0.084255239,0.084270517,0.084340335,0.084461144,0.084579268,0.084708927,0.084849304,0.084986662,0.085093026,0.08517025,0.085245866,0.085314729,0.085377208,0.085438425,0.085516375,0.085610002,0.085701792,0.085715361,0.08565535,0.085596481,0.085609481,0.085690126,0.085769278,0.085807783,0.085807973,0.08580816,0.085852768,0.08593923,0.086024174,0.086017708,0.085925002,0.085833881,0.085874653,0.086039922,0.086202437
19901130,0.066621715,0.06918483,0.071233897,0.071980606,0.072230577,0.072246686,0.072448854,0.072340853,0.072138022,0.071551575,0.071833519,0.073515928,0.072944817,0.073288363,0.074146452,0.073946645,0.074119705,0.074458162,0.074235326,0.074548028,0.074343721,0.074400431,0.074590077,0.074570972,0.074544513,0.074560141,0.074573479,0.074636641,0.074887555,0.075063773,0.075016002,0.075267159,0.075458129,0.075536442,0.07546224,0.075624958,0.075856737,0.075907633,0.076096252,0.07635356,0.076702685,0.07691451,0.076719789,0.076719827,0.077166105,0.077360361,0.077505465,0.077612374,0.077720995,0.077859568,0.077889212,0.077778863,0.078049204,0.078363197,0.078363102,0.079482385,0.079595735,0.080856873,0.078609239,0.078880634,0.078905145,0.078837909,0.078898,0.079174436,0.079271034,0.079288665,0.079392005,0.079476915,0.079544196,0.079609554,0.079814936,0.080027563,0.080111767,0.08020959,0.080320485,0.080428462,0.080486707,0.080567573,0.080715987,0.080750383,0.080759253,0.080859321,0.080956978,0.080993889,0.080970322,0.080947302,0.081015359,0.081174299,0.081329667,0.081474108,0.081607741,0.081738469,0.081804845,0.081806943,0.081808996,0.081848321,0.081924967,0.082000048,0.08205374,0.082086045,0.08211771,0.082096374,0.082021894,0.081948845,0.08195218,0.082032152,0.08211063,0.082165115,0.082195543,0.082225417,0.082303287,0.082429429,0.082553339,0.082572964,0.082487733,0.082403971,0.082398226,0.082470982,0.082542516,0.082612857
19901231,0.060069745,0.06391231,0.065683985,0.066253902,0.066489488,0.066675822,0.067162848,0.067105019,0.066520872,0.067591875,0.067387127,0.069165461,0.06967238,0.07031926,0.070135888,0.070261261,0.070558514,0.070340598,0.070724486,0.070669526,0.070979748,0.071089664,0.070405273,0.071154519,0.071014868,0.071248726,0.071434989,0.071876423,0.072212344,0.072178081,0.072357829,0.072732798,0.07274891,0.072601482,0.072872708,0.073117406,0.073244139,0.073550252,0.073735278,0.074021538,0.074418266,0.074372522,0.074449332,0.074688717,0.074556565,0.075029064,0.075082571,0.075186468,0.075398488,0.07557969,0.075627328,0.075886919,0.076067463,0.076022822,0.076628377,0.076949246,0.078148847,0.0763736,0.076625549,0.076668998,0.076585676,0.076682367,0.077068043,0.077093225,0.077065604,0.077249557,0.07742707,0.077598458,0.077764878,0.077872108,0.078067885,0.078380549,0.078634237,0.078832907,0.079026278,0.079126007,0.079200644,0.079318891,0.079320282,0.079279099,0.079304472,0.079463352,0.079579812,0.079559163,0.079539001,0.079626301,0.079817359,0.080004075,0.080148104,0.080254354,0.08035827,0.08040218,0.080388021,0.080374162,0.080420006,0.0805183,0.080614568,0.080706981,0.080795655,0.080882556,0.080817275,0.080617936,0.080422467,0.08038077,0.080488451,0.0805941,0.080662428,0.080697678,0.080732282,0.080758151,0.080775521,0.080792581,0.080804529,0.080811934,0.080819211,0.080663225,0.080348163,0.080038441,0.080148728,0.080630844
19910131,0.058700974,0.061883024,0.062956225,0.063172955,0.063772689,0.06383703,0.063779408,0.063442525,0.064274697,0.064201167,0.063925117,0.066074392,0.067365723,0.06730139,0.067878207,0.068569266,0.068397889,0.068682954,0.06909046,0.069202883,0.06976669,0.069446362,0.06954677,0.069488456,0.069604985,0.069935968,0.070075732,0.070349812,0.070440221,0.070567979,0.07090679,0.071043559,0.071256451,0.071595429,0.071696784,0.071685431,0.072036632,0.072256238,0.07258371,0.072882442,0.072665104,0.072865066,0.073262719,0.073363858,0.073783087,0.073788192,0.073753836,0.074401322,0.074605914,0.074671242,0.075069779,0.075330332,0.075285494,0.075499726,0.076221254,0.077068596,0.076697262,0.076097866,0.076149678,0.076046398,0.076071519,0.076343453,0.076288707,0.076238057,0.07638114,0.076498138,0.076592491,0.076684069,0.076792828,0.076953159,0.077140123,0.077318817,0.077489903,0.077656365,0.077822511,0.078005473,0.078197904,0.078230894,0.078236894,0.078348158,0.07840781,0.078387301,0.07833463,0.078283213,0.078376108,0.078603828,0.078826313,0.078982149,0.079085851,0.079187248,0.079257951,0.079299847,0.079340843,0.079427494,0.079549086,0.079668145,0.079780937,0.079887772,0.079992448,0.079946519,0.079784078,0.079624821,0.079602342,0.079708524,0.079812683,0.079910088,0.080001882,0.080091977,0.080152655,0.080185585,0.080217921,0.080245823,0.080270178,0.080294105,0.080211243,0.080027675,0.079847245,0.080024366,0.080479214,0.080926481
19910228,0.05707158,0.060766283,0.061653166,0.061927578,0.062029602,0.061805019,0.061761202,0.062651024,0.062694522,0.06250331,0.062793769,0.065293893,0.065501516,0.066114623,0.067130674,0.067251326,0.067707926,0.067981265,0.06848091,0.068907318,0.068782301,0.068918624,0.069143461,0.069059867,0.069356181,0.069606208,0.069905862,0.069871551,0.070242902,0.070643203,0.070863187,0.071111242,0.07141206,0.071522266,0.071408209,0.071679088,0.071971662,0.072023035,0.072640827,0.072693941,0.072745206,0.073141619,0.073300014,0.073663028,0.073699064,0.073715205,0.074242991,0.074530423,0.074600875,0.074883815,0.075173712,0.075236333,0.075415811,0.075596807,0.075607272,0.076769926,0.076196037,0.076274237,0.076300196,0.07642123,0.076735219,0.07665984,0.076503566,0.076680933,0.076817104,0.07690849,0.076997147,0.076992207,0.077021837,0.077187847,0.077362245,0.07754668,0.077726062,0.077829111,0.077930263,0.078108773,0.07820509,0.078264903,0.078393837,0.078397465,0.078346174,0.078372835,0.078398852,0.07849958,0.078695815,0.078887487,0.079032926,0.079130262,0.07922541,0.079301831,0.079354971,0.079406956,0.07950516,0.07965201,0.079795769,0.079929548,0.08005148,0.080170923,0.080168029,0.080036572,0.079907718,0.079841119,0.079853581,0.079865804,0.079941052,0.080082765,0.080221828,0.080320332,0.080367544,0.080413898,0.080438439,0.080440019,0.08044157,0.080425336,0.080386238,0.080347814,0.080433534,0.080650446,0.080863712,0.080990851
19910328,0.058802796,0.059118087,0.059216619,0.059528592,0.060030209,0.060001887,0.060053756,0.060703959,0.060830025,0.061346655,0.061570356,0.06335572,0.064589887,0.065813735,0.0661241,0.066922656,0.067335746,0.067881722,0.068449053,0.068536841,0.068719229,0.069175539,0.069283181,0.069698981,0.069700918,0.070077937,0.070034362,0.070272833,0.070856991,0.071032856,0.071271961,0.071619698,0.07181355,0.071744784,0.072051561,0.072322872,0.072546726,0.073196166,0.073036847,0.073242424,0.073832115,0.07389518,0.074389967,0.074270467,0.074105185,0.075047423,0.075285112,0.075397374,0.075749977,0.076154154,0.076142023,0.076289707,0.076552731,0.076582856,0.077349871,0.077120684,0.077242612,0.076708927,0.076736883,0.077324854,0.077581775,0.07738595,0.077551342,0.077704408,0.077841649,0.07797473,0.078044848,0.078108349,0.078283994,0.078449744,0.078603242,0.078752476,0.078902145,0.079044764,0.079169938,0.079226458,0.079244039,0.079375973,0.079440895,0.079302618,0.079004797,0.078987957,0.079308018,0.079459508,0.079607433,0.079753963,0.079900107,0.080042929,0.080122247,0.080091942,0.080062304,0.080080288,0.080166445,0.080250769,0.080336785,0.080427216,0.080515782,0.080500307,0.080335849,0.080174679,0.080097686,0.080167268,0.080235499,0.080329075,0.080459821,0.0805881,0.08068158,0.08071526,0.080748322,0.080767099,0.080765532,0.080763993,0.080745206,0.08069577,0.080647195,0.080563469,0.080428537,0.080295892,0.080298469,0.080539581
